hs6_2017,hts8_2017
470610,47061000
470620,47062000
470630,47063000
470691,47069100
470692,47069201
470693,47069301
470710,47071000
470720,47072000
470730,47073000
470790,47079000
480100,48010001
480210,48021000
480220,48022010
480220,48022020
480220,48022040
480240,48024000
480254,48025410
480254,48025420
480254,48025431
480254,48025450
480254,48025461
480255,48025510
480255,48025520
480255,48025530
480255,48025540
480255,48025560
480255,48025570
480256,48025610
480256,48025620
480256,48025630
480256,48025640
480256,48025660
480256,48025670
480257,48025710
480257,48025720
480257,48025730
480257,48025740
480258,48025810
480258,48025820
480258,48025850
480258,48025860
480261,48026110
480261,48026120
480261,48026131
480261,48026150
480261,48026160
480262,48026210
480262,48026220
480262,48026230
480262,48026250
480262,48026261
480269,48026910
480269,48026920
480269,48026930
480300,48030020
480300,48030040
480411,48041100
480419,48041900
480421,48042100
480429,48042900
480431,48043110
480431,48043120
480431,48043140
480431,48043160
480439,48043920
480439,48043940
480439,48043960
480441,48044120
480441,48044140
480442,48044200
480449,48044900
480451,48045100
480452,48045200
480459,48045900
480511,48051100
480512,48051210
480512,48051220
480519,48051910
480519,48051920
480524,48052450
480524,48052470
480524,48052490
480525,48052500
480530,48053000
480540,48054000
480550,48055000
480591,48059110
480591,48059120
480591,48059150
480591,48059170
480591,48059190
480592,48059220
480592,48059240
480593,48059320
480593,48059340
480610,48061000
480620,48062000
480630,48063000
480640,48064000
480700,48070010
480700,48070091
480700,48070092
480700,48070094
480810,48081000
480840,48084000
480890,48089020
480890,48089040
480890,48089060
480920,48092020
480920,48092040
480990,48099020
480990,48099040
480990,48099060
480990,48099071
480990,48099080
481013,48101311
481013,48101313
481013,48101319
481013,48101320
481013,48101350
481013,48101360
481013,48101370
481014,48101411
481014,48101413
481014,48101419
481014,48101420
481014,48101450
481014,48101460
481014,48101470
481019,48101911
481019,48101913
481019,48101919
481019,48101920
481022,48102210
481022,48102250
481022,48102260
481022,48102270
481029,48102910
481029,48102950
481029,48102960
481029,48102970
481031,48103110
481031,48103130
481031,48103165
481032,48103210
481032,48103230
481032,48103265
481039,48103912
481039,48103914
481039,48103930
481039,48103965
481092,48109212
481092,48109214
481092,48109230
481092,48109265
481099,48109910
481099,48109930
481099,48109965
481110,48111011
481110,48111021
481141,48114110
481141,48114121
481141,48114130
481149,48114910
481149,48114921
481149,48114930
481151,48115120
481151,48115140
481151,48115160
481159,48115920
481159,48115940
481159,48115960
481160,48116040
481160,48116060
481190,48119010
481190,48119020
481190,48119030
481190,48119040
481190,48119060
481190,48119080
481190,48119090
481200,48120000
481310,48131000
481320,48132000
481390,48139000
481420,48142000
481490,48149002
481620,48162000
481690,48169001
481710,48171000
481720,48172020
481720,48172040
481730,48173000
481810,48181000
481820,48182000
481830,48183000
481850,48185000
481890,48189000
481910,48191000
481920,48192000
481930,48193000
481940,48194000
481950,48195020
481950,48195030
481950,48195040
481960,48196000
482010,48201020
482010,48201040
482020,48202000
482030,48203000
482040,48204000
482050,48205000
482090,48209000
482110,48211020
482110,48211040
482190,48219020
482190,48219040
482210,48221000
482290,48229000
482320,48232010
482320,48232090
482340,48234000
482361,48236100
482369,48236900
482370,48237000
482390,48239010
482390,48239020
482390,48239031
482390,48239040
482390,48239050
482390,48239060
482390,48239067
482390,48239070
482390,48239080
482390,48239086
490110,49011000
490191,49019100
490199,49019900
490210,49021000
490290,49029010
490290,49029020
490300,49030000
490400,49040000
490510,49051000
490591,49059100
490599,49059900
490600,49060000
490700,49070000
490810,49081000
490890,49089000
490900,49090020
490900,49090040
491000,49100020
491000,49100040
491000,49100060
491110,49111000
491191,49119110
491191,49119115
491191,49119120
491191,49119130
491191,49119140
491199,49119920
491199,49119960
491199,49119980
500100,50010000
500200,50020000
500300,50030010
500300,50030090
500400,50040000
500500,50050000
500600,50060010
500600,50060090
500710,50071030
500710,50071060
500720,50072000
500790,50079030
500790,50079060
510111,51011110
510111,51011120
510111,51011140
510111,51011150
510111,51011160
510119,51011910
510119,51011920
510119,51011940
510119,51011950
510119,51011960
510121,51012110
510121,51012115
510121,51012130
510121,51012135
510121,51012140
510121,51012165
510121,51012170
510129,51012910
510129,51012915
510129,51012930
510129,51012935
510129,51012940
510129,51012965
510129,51012970
510130,51013010
510130,51013015
510130,51013030
510130,51013040
510130,51013065
510130,51013070
510211,51021110
510211,51021190
510219,51021920
510219,51021960
510219,51021980
510219,51021990
510220,51022000
510310,51031000
510320,51032000
510330,51033000
510400,51040000
510510,51051000
510521,51052100
510529,51052900
510531,51053100
510539,51053900
510540,51054000
510610,51061000
510620,51062000
510710,51071030
510710,51071060
510720,51072030
510720,51072060
510810,51081030
510810,51081040
510810,51081080
510820,51082030
510820,51082040
510820,51082080
510910,51091020
510910,51091040
510910,51091080
510910,51091090
510990,51099020
510990,51099040
510990,51099080
510990,51099090
511000,51100000
511111,51111120
511111,51111130
511111,51111170
511119,51111910
511119,51111920
511119,51111960
511120,51112005
511120,51112010
511120,51112090
511130,51113005
511130,51113010
511130,51113090
511190,51119030
511190,51119040
511190,51119050
511190,51119090
511211,51121110
511211,51121130
511211,51121160
511219,51121920
511219,51121960
511219,51121995
511220,51122010
511220,51122020
511220,51122030
511230,51123010
511230,51123020
511230,51123030
511290,51129030
511290,51129040
511290,51129050
511290,51129090
511300,51130000
520100,52010005
520100,52010012
520100,52010014
520100,52010018
520100,52010022
520100,52010024
520100,52010028
520100,52010034
520100,52010038
520100,52010055
520100,52010060
520100,52010080
520210,52021000
520291,52029100
520299,52029905
520299,52029910
520299,52029930
520299,52029950
520300,52030005
520300,52030010
520300,52030030
520300,52030050
520411,52041100
520419,52041900
520420,52042000
520511,52051110
520511,52051120
520512,52051210
520512,52051220
520513,52051310
520513,52051320
520514,52051410
520514,52051420
520515,52051510
520515,52051520
520521,52052100
520522,52052200
520523,52052300
520524,52052400
520526,52052600
520527,52052700
520528,52052800
520531,52053100
520532,52053200
520533,52053300
520534,52053400
520535,52053500
520541,52054100
520542,52054200
520543,52054300
520544,52054400
520546,52054600
520547,52054700
520548,52054800
520611,52061100
520612,52061200
520613,52061300
520614,52061400
520615,52061500
520621,52062100
520622,52062200
520623,52062300
520624,52062400
520625,52062500
520631,52063100
520632,52063200
520633,52063300
520634,52063400
520635,52063500
520641,52064100
520642,52064200
520643,52064300
520644,52064400
520645,52064500
520710,52071000
520790,52079000
520811,52081120
520811,52081140
520811,52081160
520811,52081180
520812,52081240
520812,52081260
520812,52081280
520813,52081300
520819,52081920
520819,52081940
520819,52081960
520819,52081980
520821,52082120
520821,52082140
520821,52082160
520822,52082240
520822,52082260
520822,52082280
520823,52082300
520829,52082920
520829,52082940
520829,52082960
520829,52082980
520831,52083120
520831,52083140
520831,52083160
520831,52083180
520832,52083210
520832,52083230
520832,52083240
520832,52083250
520833,52083300
520839,52083920
520839,52083940
520839,52083960
520839,52083980
520841,52084120
520841,52084140
520841,52084160
520841,52084180
520842,52084210
520842,52084230
520842,52084240
520842,52084250
520843,52084300
520849,52084920
520849,52084940
520849,52084960
520849,52084980
520851,52085120
520851,52085140
520851,52085160
520851,52085180
520852,52085210
520852,52085230
520852,52085240
520852,52085250
520859,52085910
520859,52085920
520859,52085940
520859,52085960
520859,52085980
520911,52091100
520912,52091200
520919,52091900
520921,52092100
520922,52092200
520929,52092900
520931,52093130
520931,52093160
520932,52093200
520939,52093900
520941,52094130
520941,52094160
520942,52094200
520943,52094300
520949,52094900
520951,52095130
520951,52095160
520952,52095200
520959,52095900
521011,52101140
521011,52101160
521011,52101180
521019,52101910
521019,52101920
521019,52101940
521019,52101960
521019,52101980
521021,52102140
521021,52102160
521021,52102180
521029,52102910
521029,52102920
521029,52102940
521029,52102960
521029,52102980
521031,52103140
521031,52103160
521031,52103180
521032,52103200
521039,52103920
521039,52103940
521039,52103960
521039,52103980
521041,52104140
521041,52104160
521041,52104180
521049,52104910
521049,52104920
521049,52104940
521049,52104960
521049,52104980
521051,52105140
521051,52105160
521051,52105180
521059,52105910
521059,52105920
521059,52105940
521059,52105960
521059,52105980
521111,52111100
521112,52111200
521119,52111900
521120,52112021
521120,52112022
521120,52112029
521131,52113100
521132,52113200
521139,52113900
521141,52114100
521142,52114200
521143,52114300
521149,52114900
521151,52115100
521152,52115200
521159,52115900
521211,52121110
521211,52121160
521212,52121210
521212,52121260
521213,52121310
521213,52121360
521214,52121410
521214,52121460
521215,52121510
521215,52121560
521221,52122110
521221,52122160
521222,52122210
521222,52122260
521223,52122310
521223,52122360
521224,52122410
521224,52122460
521225,52122510
521225,52122560
530110,53011000
530121,53012100
530129,53012900
530130,53013000
530210,53021000
530290,53029000
530310,53031000
530390,53039000
530500,53050000
530610,53061000
530620,53062000
530710,53071000
530720,53072000
530810,53081000
530820,53082000
530890,53089010
530890,53089090
530911,53091100
530919,53091900
530921,53092120
530921,53092130
530921,53092140
530929,53092920
530929,53092930
530929,53092940
531010,53101000
531090,53109000
531100,53110020
531100,53110030
531100,53110040
531100,53110060
540110,54011000
540120,54012000
540211,54021130
540211,54021160
540219,54021930
540219,54021960
540220,54022030
540220,54022060
